ElectionName,LocalityName,LocalityCode,RaceName,NumberOfSeats,BallotName,Percentage,Votes,PoliticalParty
2015 November General,HENRICO COUNTY,087,Soil and Water Conservation Director Henricopolis District (HENRICO COUNTY),3,Tom Herbert,26.30%,22847,
2015 November General,HENRICO COUNTY,087,Soil and Water Conservation Director Henricopolis District (HENRICO COUNTY),3,Write In,1.08%,938,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (BROOKLAND DISTRICT),1,Danny Plaugher,39.10%,4822,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (BROOKLAND DISTRICT),1,"Richard W. ""Dick"" Glover",60.60%,7475,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (BROOKLAND DISTRICT),1,Write In,0.30%,37,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (FAIRFIELD DISTRICT),1,Frank J. Thornton,78.24%,9005,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (FAIRFIELD DISTRICT),1,John Dantzler,21.30%,2452,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (FAIRFIELD DISTRICT),1,Write In,0.46%,53,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (THREE CHOPT DISTRICT),1,Robert C. Shippee,39.20%,4698,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (THREE CHOPT DISTRICT),1,"Thomas M. ""Tommy"" Branin",53.45%,6405,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (THREE CHOPT DISTRICT),1,Eric S. Rohnacher,7.09%,850,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (THREE CHOPT DISTRICT),1,Write In,0.26%,31,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (TUCKAHOE DISTRICT),1,"Patricia S. ""Pat"" O'Bannon",97.25%,13236,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (TUCKAHOE DISTRICT),1,Write In,2.75%,374,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (VARINA DISTRICT),1,Tyrone E. Nelson,96.32%,9055,
2015 November General,HENRICO COUNTY,087,Member Board of Supervisors (VARINA DISTRICT),1,Write In,3.68%,346,
2015 November General,HENRICO COUNTY,087,Member School Board (BROOKLAND DISTRICT),1,Beverly L. Cocke,97.69%,10318,
2015 November General,HENRICO COUNTY,087,Member School Board (BROOKLAND DISTRICT),1,Write In,2.31%,244,
2015 November General,HENRICO COUNTY,087,Member School Board (FAIRFIELD DISTRICT),1,Tara Adams,44.05%,5052,
2015 November General,HENRICO COUNTY,087,Member School Board (FAIRFIELD DISTRICT),1,Roscoe D. Cooper III,44.42%,5095,
2015 November General,HENRICO COUNTY,087,Member School Board (FAIRFIELD DISTRICT),1,Marcus D. Martin,8.86%,1016,
2015 November General,HENRICO COUNTY,087,Member School Board (FAIRFIELD DISTRICT),1,Write In,2.68%,307,
2015 November General,HENRICO COUNTY,087,Member School Board (THREE CHOPT DISTRICT),1,"Michelle F. ""Micky"" Ogburn",97.87%,10498,
2015 November General,HENRICO COUNTY,087,Member School Board (THREE CHOPT DISTRICT),1,Write In,2.13%,228,
2015 November General,HENRICO COUNTY,087,Member School Board (TUCKAHOE DISTRICT),1,Lisa A. Marshall,97.80%,13029,
2015 November General,HENRICO COUNTY,087,Member School Board (TUCKAHOE DISTRICT),1,Write In,2.20%,293,
2015 November General,HENRICO COUNTY,087,Member School Board (VARINA DISTRICT),1,Ralph Hodge,44.40%,4610,
2015 November General,HENRICO COUNTY,087,Member School Board (VARINA DISTRICT),1,John Montgomery ,54.95%,5705,
2015 November General,HENRICO COUNTY,087,Member School Board (VARINA DISTRICT),1,Write In,0.65%,67,
2015 November General,HENRY COUNTY,089,Member Senate of Virginia (020),1,Kim E. Adkins,41.19%,4873,Democratic
2015 November General,HENRY COUNTY,089,Member Senate of Virginia (020),1,"William M. Stanley, Jr.",58.66%,6940,Republican
2015 November General,HENRY COUNTY,089,Member Senate of Virginia (020),1,Write In,0.15%,18,Write-In
2015 November General,HENRY COUNTY,089,Member House of Delegates (009),1,Charles D. Poindexter,98.03%,2434,Republican
2015 November General,HENRY COUNTY,089,Member House of Delegates (009),1,Write In,1.97%,49,Write-In
2015 November General,HENRY COUNTY,089,Member House of Delegates (014),1,"D.W. ""Danny"" Marshall III",98.65%,2913,Republican
2015 November General,HENRY COUNTY,089,Member House of Delegates (014),1,Write In,1.35%,40,Write-In
2015 November General,HENRY COUNTY,089,Member House of Delegates (016),1,Les R. Adams,98.31%,3893,Republican
2015 November General,HENRY COUNTY,089,Member House of Delegates (016),1,Write In,1.69%,67,Write-In
2015 November General,HENRY COUNTY,089,Clerk of Court (HENRY COUNTY),1,Jennifer R. Ashworth,99.40%,10006,
2015 November General,HENRY COUNTY,089,Clerk of Court (HENRY COUNTY),1,Write In,0.60%,60,
2015 November General,HENRY COUNTY,089,Commonwealth's Attorney (HENRY COUNTY),1,M. Andrew Nester,99.31%,9506,
2015 November General,HENRY COUNTY,089,Commonwealth's Attorney (HENRY COUNTY),1,Write In,0.69%,66,
2015 November General,HENRY COUNTY,089,Sheriff (HENRY COUNTY),1,Jerry W. Farmer,28.88%,3427,
2015 November General,HENRY COUNTY,089,Sheriff (HENRY COUNTY),1,Lane A. Perry,70.62%,8380,
2015 November General,HENRY COUNTY,089,Sheriff (HENRY COUNTY),1,Write In,0.50%,59,
2015 November General,HENRY COUNTY,089,Commissioner of Revenue (HENRY COUNTY),1,Linda N. Love,99.49%,9804,
2015 November General,HENRY COUNTY,089,Commissioner of Revenue (HENRY COUNTY),1,Write In,0.51%,50,
2015 November General,HENRY COUNTY,089,Treasurer (HENRY COUNTY),1,Scott B. Grindstaff,99.36%,9969,
2015 November General,HENRY COUNTY,089,Treasurer (HENRY COUNTY),1,Write In,0.64%,64,
2015 November General,HENRY COUNTY,089,Soil and Water Conservation Director Blue Ridge District (HENRY COUNTY),2,Andrew L. Barker ,45.63%,5634,
2015 November General,HENRY COUNTY,089,Soil and Water Conservation Director Blue Ridge District (HENRY COUNTY),2,R. Darryl Holland,53.94%,6660,
2015 November General,HENRY COUNTY,089,Soil and Water Conservation Director Blue Ridge District (HENRY COUNTY),2,Write In,0.44%,54,
2015 November General,HENRY COUNTY,089,Member Board of Supervisors (HORSEPASTURE DISTRICT),1,Debra Parsons Buchanan,95.79%,1639,
2015 November General,HENRY COUNTY,089,Member Board of Supervisors (HORSEPASTURE DISTRICT),1,Write In,4.21%,72,
2015 November General,HENRY COUNTY,089,Member Board of Supervisors (REED CREEK DISTRICT),1,"R. E. ""Mike"" Seidle, Jr.",44.83%,924,
2015 November General,HENRY COUNTY,089,Member Board of Supervisors (REED CREEK DISTRICT),1,"T. J. ""Tommy"" Slaughter",55.02%,1134,
2015 November General,HENRY COUNTY,089,Member Board of Supervisors (REED CREEK DISTRICT),1,Write In,0.15%,3,
2015 November General,HENRY COUNTY,089,Member Board of Supervisors (RIDGEWAY DISTRICT),1,H. G. Vaughn,40.00%,830,
2015 November General,HENRY COUNTY,089,Member Board of Supervisors (RIDGEWAY DISTRICT),1,Ryan F. Zehr,59.90%,1243,
2015 November General,HENRY COUNTY,089,Member Board of Supervisors (RIDGEWAY DISTRICT),1,Write In,0.10%,2,
2015 November General,HENRY COUNTY,089,Member School Board At Large (HENRY COUNTY),1,Joe A. DeVault,99.31%,9518,
2015 November General,HENRY COUNTY,089,Member School Board At Large (HENRY COUNTY),1,Write In,0.69%,66,
2015 November General,HENRY COUNTY,089,Member School Board (HORSEPASTURE DISTRICT),1,Terri C. Flanagan,98.98%,1553,
2015 November General,HENRY COUNTY,089,Member School Board (HORSEPASTURE DISTRICT),1,Write In,1.02%,16,
2015 November General,HENRY COUNTY,089,Member School Board (REED CREEK DISTRICT),1,"Bessie S. ""Betsy"" Mattox",99.32%,1754,
2015 November General,HENRY COUNTY,089,Member School Board (REED CREEK DISTRICT),1,Write In,0.68%,12,
2015 November General,HENRY COUNTY,089,Member School Board (RIDGEWAY DISTRICT),1,Francis E. Zehr,98.89%,1785,
2015 November General,HENRY COUNTY,089,Member School Board (RIDGEWAY DISTRICT),1,Write In,1.11%,20,
2015 November General,HIGHLAND COUNTY,091,Member Senate of Virginia (025),1,R. Creigh Deeds,98.82%,1087,Democratic
2015 November General,HIGHLAND COUNTY,091,Member Senate of Virginia (025),1,Write In,1.18%,13,Write-In
2015 November General,HIGHLAND COUNTY,091,Member House of Delegates (020),1,"Richard P. ""Dickie"" Bell",82.41%,993,Republican
2015 November General,HIGHLAND COUNTY,091,Member House of Delegates (020),1,William M. Hammer,17.34%,209,Libertarian
2015 November General,HIGHLAND COUNTY,091,Member House of Delegates (020),1,Write In,0.25%,3,Write-In
2015 November General,HIGHLAND COUNTY,091,Clerk of Court (HIGHLAND COUNTY),1,Judy W. Hupman,51.33%,654,
2015 November General,HIGHLAND COUNTY,091,Clerk of Court (HIGHLAND COUNTY),1,"Lois A ""Ralston"" Showalter",48.67%,620,
2015 November General,HIGHLAND COUNTY,091,Clerk of Court (HIGHLAND COUNTY),1,Write In,0.00%,0,
2015 November General,HIGHLAND COUNTY,091,Commonwealth's Attorney (HIGHLAND COUNTY),1,Melissa A. Dowd,96.58%,959,
2015 November General,HIGHLAND COUNTY,091,Commonwealth's Attorney (HIGHLAND COUNTY),1,Write In,3.42%,34,
2015 November General,HIGHLAND COUNTY,091,Sheriff (HIGHLAND COUNTY),1,"Timothy J. ""Tim"" Duff",36.55%,469,
2015 November General,HIGHLAND COUNTY,091,Sheriff (HIGHLAND COUNTY),1,David A. Neil,63.21%,811,
2015 November General,HIGHLAND COUNTY,091,Sheriff (HIGHLAND COUNTY),1,Write In,0.23%,3,
2015 November General,HIGHLAND COUNTY,091,Commissioner of Revenue (HIGHLAND COUNTY),1,Darlene C. Crummett,98.63%,1149,
2015 November General,HIGHLAND COUNTY,091,Commissioner of Revenue (HIGHLAND COUNTY),1,Write In,1.37%,16,
2015 November General,HIGHLAND COUNTY,091,Treasurer (HIGHLAND COUNTY),1,Lois E. White,99.15%,1173,
2015 November General,HIGHLAND COUNTY,091,Treasurer (HIGHLAND COUNTY),1,Write In,0.85%,10,
2015 November General,HIGHLAND COUNTY,091,Soil and Water Conservation Director Mountain District (HIGHLAND COUNTY),2,"Douglas O ""Dean"" Beverage",56.47%,1021,
2015 November General,HIGHLAND COUNTY,091,Soil and Water Conservation Director Mountain District (HIGHLAND COUNTY),2,James K. Sponaugle,43.31%,783,
2015 November General,HIGHLAND COUNTY,091,Soil and Water Conservation Director Mountain District (HIGHLAND COUNTY),2,Write In,0.22%,4,
2015 November General,HIGHLAND COUNTY,091,Member Board of Supervisors At Large (HIGHLAND COUNTY),3,David W. Blanchard Jr.,24.18%,820,
2015 November General,HIGHLAND COUNTY,091,Member Board of Supervisors At Large (HIGHLAND COUNTY),3,Robert E. Lambert Jr.,18.40%,624,
2015 November General,HIGHLAND COUNTY,091,Member Board of Supervisors At Large (HIGHLAND COUNTY),3,Wes Maupin,12.59%,427,
2015 November General,HIGHLAND COUNTY,091,Member Board of Supervisors At Large (HIGHLAND COUNTY),3,Harry B. Sponaugle,22.24%,754,
2015 November General,HIGHLAND COUNTY,091,Member Board of Supervisors At Large (HIGHLAND COUNTY),3,Kevin W. Wagner,22.09%,749,
2015 November General,HIGHLAND COUNTY,091,Member Board of Supervisors At Large (HIGHLAND COUNTY),3,Write In,0.50%,17,
2015 November General,HIGHLAND COUNTY,091,Member School Board At Large (HIGHLAND COUNTY),3,Christopher J. Amirault,22.85%,741,
2015 November General,HIGHLAND COUNTY,091,Member School Board At Large (HIGHLAND COUNTY),3,John L. Moyers Jr.,24.85%,806,
2015 November General,HIGHLAND COUNTY,091,Member School Board At Large (HIGHLAND COUNTY),3,Joseph T. Neil,30.25%,981,
2015 November General,HIGHLAND COUNTY,091,Member School Board At Large (HIGHLAND COUNTY),3,Gretta F. Sandberg,21.74%,705,
2015 November General,HIGHLAND COUNTY,091,Member School Board At Large (HIGHLAND COUNTY),3,Write In,0.31%,10,
2015 November General,ISLE OF WIGHT COUNTY,093,Member Senate of Virginia (003),1,Hugo E. Reyes,32.88%,1689,Democratic
2015 November General,ISLE OF WIGHT COUNTY,093,Member Senate of Virginia (003),1,"Thomas K. Norment, Jr.",66.98%,3441,Republican
2015 November General,ISLE OF WIGHT COUNTY,093,Member Senate of Virginia (003),1,Write In,0.14%,7,Write-In
2015 November General,ISLE OF WIGHT COUNTY,093,Member Senate of Virginia (014),1,"John A. Cosgrove, Jr.",98.82%,1173,Republican
2015 November General,ISLE OF WIGHT COUNTY,093,Member Senate of Virginia (014),1,Write In,1.18%,14,Write-In
2015 November General,ISLE OF WIGHT COUNTY,093,Member Senate of Virginia (018),1,L. Louise Lucas,94.64%,1571,Democratic
2015 November General,ISLE OF WIGHT COUNTY,093,Member Senate of Virginia (018),1,Write In,5.36%,89,Write-In
2015 November General,ISLE OF WIGHT COUNTY,093,Member House of Delegates (064),1,Rick L. Morris,97.39%,7303,Republican
2015 November General,ISLE OF WIGHT COUNTY,093,Member House of Delegates (064),1,Write In,2.61%,196,Write-In
2015 November General,ISLE OF WIGHT COUNTY,093,Member House of Delegates (075),1,Roslyn C. Tyler,98.20%,109,Democratic
2015 November General,ISLE OF WIGHT COUNTY,093,Member House of Delegates (075),1,Write In,1.80%,2,Write-In
2015 November General,ISLE OF WIGHT COUNTY,093,Clerk of Court (ISLE OF WIGHT COUNTY),1,Sharon Nelms Jones,99.06%,7666,
2015 November General,ISLE OF WIGHT COUNTY,093,Clerk of Court (ISLE OF WIGHT COUNTY),1,Write In,0.94%,73,
2015 November General,ISLE OF WIGHT COUNTY,093,Commonwealth's Attorney (ISLE OF WIGHT COUNTY),1,Georgette C. Phillips,60.95%,5277,
2015 November General,ISLE OF WIGHT COUNTY,093,Commonwealth's Attorney (ISLE OF WIGHT COUNTY),1,Jennifer Stanton,38.87%,3365,
2015 November General,ISLE OF WIGHT COUNTY,093,Commonwealth's Attorney (ISLE OF WIGHT COUNTY),1,Write In,0.18%,16,
2015 November General,ISLE OF WIGHT COUNTY,093,Sheriff (ISLE OF WIGHT COUNTY),1,Mark A. Marshall,74.11%,6563,
2015 November General,ISLE OF WIGHT COUNTY,093,Sheriff (ISLE OF WIGHT COUNTY),1,James Russell Stephenson,25.77%,2282,
2015 November General,ISLE OF WIGHT COUNTY,093,Sheriff (ISLE OF WIGHT COUNTY),1,Write In,0.12%,11,
2015 November General,ISLE OF WIGHT COUNTY,093,Commissioner of Revenue (ISLE OF WIGHT COUNTY),1,Gerald H. Gwaltney,98.85%,7827,
2015 November General,ISLE OF WIGHT COUNTY,093,Commissioner of Revenue (ISLE OF WIGHT COUNTY),1,Write In,1.15%,91,
2015 November General,ISLE OF WIGHT COUNTY,093,Treasurer (ISLE OF WIGHT COUNTY),1,Judith C. Wells,98.99%,7844,
2015 November General,ISLE OF WIGHT COUNTY,093,Treasurer (ISLE OF WIGHT COUNTY),1,Write In,1.01%,80,
2015 November General,ISLE OF WIGHT COUNTY,093,Soil and Water Conservation Director Peanut District (ISLE OF WIGHT COUNTY),2,J. Larry Darden,47.90%,5373,
2015 November General,ISLE OF WIGHT COUNTY,093,Soil and Water Conservation Director Peanut District (ISLE OF WIGHT COUNTY),2,"William A. Gwaltney, Jr.",51.61%,5789,
2015 November General,ISLE OF WIGHT COUNTY,093,Soil and Water Conservation Director Peanut District (ISLE OF WIGHT COUNTY),2,Write In,0.49%,55,
2015 November General,ISLE OF WIGHT COUNTY,093,Member Board of Supervisors (NEWPORT DISTRICT),1,"Albert P. Burckard, Jr.",21.50%,429,
2015 November General,ISLE OF WIGHT COUNTY,093,Member Board of Supervisors (NEWPORT DISTRICT),1,William M. McCarty,71.08%,1418,
2015 November General,ISLE OF WIGHT COUNTY,093,Member Board of Supervisors (NEWPORT DISTRICT),1,Write In,7.42%,148,
2015 November General,ISLE OF WIGHT COUNTY,093,Member Board of Supervisors (SMITHFIELD DISTRICT),1,"R. L. ""Dick"" Grice",52.34%,1108,
2015 November General,ISLE OF WIGHT COUNTY,093,Member Board of Supervisors (SMITHFIELD DISTRICT),1,Lawrence Pitt,46.86%,992,
2015 November General,ISLE OF WIGHT COUNTY,093,Member Board of Supervisors (SMITHFIELD DISTRICT),1,Write In,0.80%,17,
2015 November General,ISLE OF WIGHT COUNTY,093,Member Board of Supervisors (WINDSOR DISTRICT),1,Joel C. Acree,71.13%,1094,
2015 November General,ISLE OF WIGHT COUNTY,093,Member Board of Supervisors (WINDSOR DISTRICT),1,"Delores C. ""DeeDee"" Darden",28.67%,441,
2015 November General,ISLE OF WIGHT COUNTY,093,Member Board of Supervisors (WINDSOR DISTRICT),1,Write In,0.20%,3,
2015 November General,ISLE OF WIGHT COUNTY,093,Member School Board - Special (HARDY DISTRICT),1,JoAnn West Hall,40.68%,659,
2015 November General,ISLE OF WIGHT COUNTY,093,Member School Board - Special (HARDY DISTRICT),1,Alvin W. Wilson,59.14%,958,
2015 November General,ISLE OF WIGHT COUNTY,093,Member School Board - Special (HARDY DISTRICT),1,Write In,0.19%,3,
2015 November General,ISLE OF WIGHT COUNTY,093,Member School Board (NEWPORT DISTRICT),1,"Victoria ""Vicky"" Hulick",62.48%,1229,
2015 November General,ISLE OF WIGHT COUNTY,093,Member School Board (NEWPORT DISTRICT),1,Kimberly Winget,37.16%,731,
2015 November General,ISLE OF WIGHT COUNTY,093,Member School Board (NEWPORT DISTRICT),1,Write In,0.36%,7,
2015 November General,ISLE OF WIGHT COUNTY,093,Member School Board (SMITHFIELD DISTRICT),1,Kirstin K. Cook,71.44%,1518,
2015 November General,ISLE OF WIGHT COUNTY,093,Member School Board (SMITHFIELD DISTRICT),1,Denise N. Tynes,28.19%,599,
2015 November General,ISLE OF WIGHT COUNTY,093,Member School Board (SMITHFIELD DISTRICT),1,Write In,0.38%,8,
2015 November General,ISLE OF WIGHT COUNTY,093,Member School Board (WINDSOR DISTRICT),1,Julia W. Perkins,99.03%,1330,
2015 November General,ISLE OF WIGHT COUNTY,093,Member School Board (WINDSOR DISTRICT),1,Write In,0.97%,13,
2015 November General,JAMES CITY COUNTY,095,Member Senate of Virginia (001),1,John C. Miller,56.34%,1719,Democratic
2015 November General,JAMES CITY COUNTY,095,Member Senate of Virginia (001),1,Mark R. Matney,43.56%,1329,Republican
2015 November General,JAMES CITY COUNTY,095,Member Senate of Virginia (001),1,Write In,0.10%,3,Write-In
2015 November General,JAMES CITY COUNTY,095,Member Senate of Virginia (003),1,Hugo E. Reyes,34.88%,5548,Democratic
2015 November General,JAMES CITY COUNTY,095,Member Senate of Virginia (003),1,"Thomas K. Norment, Jr.",64.84%,10312,Republican
2015 November General,JAMES CITY COUNTY,095,Member Senate of Virginia (003),1,Write In,0.28%,44,Write-In
2015 November General,JAMES CITY COUNTY,095,Member House of Delegates (093),1,"T. ""Monty"" Mason",48.51%,3135,Democratic
2015 November General,JAMES CITY COUNTY,095,Member House of Delegates (093),1,Lara S. Overy,51.38%,3321,Republican
2015 November General,JAMES CITY COUNTY,095,Member House of Delegates (093),1,Write In,0.11%,7,Write-In
2015 November General,JAMES CITY COUNTY,095,Member House of Delegates (096),1,Brenda L. Pogge,58.58%,7336,Republican
2015 November General,JAMES CITY COUNTY,095,Member House of Delegates (096),1,Brandon C. Waltrip,41.20%,5159,Independent
2015 November General,JAMES CITY COUNTY,095,Member House of Delegates (096),1,Write In,0.22%,28,Write-In
